session_duration	wild_mouse_duration	pct_scroll_move	screen_width	product_ean	pct_doubleclick	browser_name	user_id	pct_mouse_click	pct_mouse_move	pct_wild_mouse	pct_click_product_info	mouse_move_total_rel_distance	scroll_move_total_rel_distance	page_activity_duration	session_start	session_id	screen_height	pct_input	pct_scrandom	pct_rage_click	ack	pct_scroll_move_duration	pct_click	total_load_time
155.98260	9.15788	53.74491	1920	9288820793628	6.78858	edge	1249	10.98668	7.84960	61.23637	36.14585	7.67714	8.37627	11.32877	2019-10-08 13:53:06	1243204	800	0.85410	38.40452	59.69465	0.00000	8.83397	9.79131	4.17649
185.66447	9.31653	38.42469	1280	9955254491856	10.84824	chrome	1533	9.43982	11.50761	33.51097	53.60737	12.89974	8.83090	7.53856	2020-08-29 08:02:57	825801	1024	1.00151	44.21555	57.30979	1.00000	7.35869	6.14693	3.36590
167.91562	9.52530	59.40371	1920	1027742741274	12.11097	mobile	2227	11.47760	10.42721	46.49386	57.45151	7.18425	7.19656	7.45005	2021-01-20 15:15:07	46530	800	1.21449	29.86257	48.35075	0.00000	7.42583	7.44944	5.93686
154.11200	8.83842	41.74012	1280	7746148914443	10.88358	chrome	911	11.47383	10.37594	42.32598	51.06257	10.71611	9.85515	10.82165	2021-12-04 11:53:37	604463	768	0.71836	25.41111	51.99924	1.00000	9.94967	10.83620	9.90731
102.33707	9.83244	40.91151	1920	8009974645172	9.23923	edge	2387	11.55923	11.09784	43.39162	47.35973	13.43997	8.78982	7.48361	2019-09-13 03:16:35	300347	higher	1.74425	25.58893	58.47774	1.00000	8.97077	5.91405	1.73331
164.98076	9.09769	53.58753	1920	1563766948010	10.76225	mobile	523	8.66015	12.45663	56.20990	64.62433	12.49245	8.45031	6.51900	2020-06-29 00:17:16	1010480	768	0.81656	31.87897	27.59995	1.00000	7.01387	5.26886	4.53997
137.12078		36.77226	1024	5777781797386	8.49415	chrome	1926	9.04532	10.49937	43.91766	63.09835	7.33516	6.26510	13.90038	2019-03-08 20:53:56	15538	768	1.77082	27.39685	52.08401	0.00000	12.09217	13.13585	2.14966
188.88796	11.45496	64.05485	1024	0383676523203	11.02769	edge	1540	9.69282	11.38138	53.26208	57.94402	11.77064	7.46772	8.21499	2022-03-01 04:15:07	1114366	768	8.90579	57.74045	27.93375	1.00000	9.64545	7.25205	2.47962
127.23226	10.40773	46.94763	1366	7010807139899	10.00906	mobile	54	10.83341	12.08993	27.15657	38.28616	7.86928	6.83915	6.60871	2023-08-08 11:42:21	1482608	higher	3.12192	37.86217	73.28517	0.00000	7.40289	6.07130	2.34777
198.49112	11.13163	66.46546	1366	9231870894616	14.67052	firefox	1561	8.80827	11.12102	62.91338	36.96296	13.87373	6.76501	10.90903	2019-09-14 13:38:55	1196155	1080	6.41576	34.02844	56.01311	1.00000	12.36631	10.30420	7.61630
218.11278	9.38269	46.66712	1366	1375103178437	12.10270	mobile	549	10.09470	10.79204	45.64620	55.04493	9.51137	8.95905	9.75748	2023-08-01 03:53:56	976728	lower	1.19166	39.51550	59.80907	0.00000	8.68747	9.91233	7.83390
191.93505	9.26322	43.30323	1024	9047296390263	12.17629	firefox	970	8.77977	11.46504	36.14156	34.75128	6.98679	8.77162	8.39606	2022-11-24 15:14:00	1245537	1024	0.89650	36.00510	42.59776	0.00000	8.23942	9.51108	3.46791
101.68747	8.98686	41.79572	1366	8451366634026	12.92864	edge	328	9.40201	11.39256	40.83748	48.82211	11.90455	7.39320	11.37021	2021-12-06 09:22:03	1092494	1080	0.75988	43.38191	51.74395	1.00000	11.83188	11.09699	3.40630
102.03412	10.23431	52.25879	1024	0511567815827	10.27274	chrome	2057	10.37239	12.91206	44.71907	59.04045	9.34346	8.07677	11.85954	2021-03-27 23:21:05	68404	600	2.62409	57.27292	40.24348	1.00000	10.83778	11.98699	3.96367
192.52078	10.73909	48.21859	higher	6896168972129	13.47067	chrome	2244	8.78346	11.06903	38.16912	46.86078	12.31590	6.76305	7.14512	2020-04-19 15:04:09	1097470	1080	4.32799	41.81012	67.84268	0.00000	8.74150	6.10528	2.21304
195.39757	11.04202	47.74954	1920	4732845425125	11.42389	edge	895	8.06597	10.92607	47.55547	41.85177	11.05521	7.14413	8.34272	2022-01-30 16:27:55	1176645	600	5.90788	31.55545	54.29292	1.00000	6.87485	6.61003	1.59692
268.92378	8.76035	54.56859	1366	9304659252782	10.49320	mobile	936	10.58209	10.30091	41.96917	50.69986	10.61944	9.26064	11.66085	2023-01-24 17:14:37	1320019	600	0.59822	23.15550	70.10275	1.00000	10.46267	11.37815	5.56461
255.77851	9.33954	50.21641	800	3041802866576	11.26408	chrome	1086	9.35498	13.15384	45.34125	48.69082	12.96876	8.67260	6.52200	2021-07-14 19:48:15	1420528	768	1.02643	42.27815	46.20442	1.00000	8.81458	6.03059	4.11950
28.05185	10.37640	55.77338	1024	5663522440799	15.36745	edge	1180	10.11801	12.06762	33.29522	52.31143	14.36273	6.31763	10.30646	2023-02-25 16:10:27	741222	800	2.92754	21.00748	44.29263	1.00000	13.16986	10.01378	2.20488
203.01129	8.92730	43.05431	800	6653715433690	7.61495	safari	2475	7.37847	13.61375	46.52508	68.23212	7.26652	10.28195	8.29292	2023-09-18 01:09:40	966784	1024	0.67038	36.16711	45.87652	0.00000	11.72010	10.31454	1.09569
67.19851	10.63285	54.23362	1920	9430024057567	12.15900	mobile	1851	11.69858	11.44923	42.34054	40.04294	9.55496	8.56829	9.19639	2021-11-05 17:06:18	945014	600	3.88165	39.75465	54.94650	1.00000	7.45716	8.97833	5.51347
199.75610	9.34137	38.72521	1280	5455966576888	8.20365	chrome	1576	10.64974	16.17892	43.95767	67.08768	8.96697	10.26708	9.68983	2021-07-05 17:20:10	1452732	800	1.10047	39.23141	48.20804	0.00000	9.29424	10.78729	3.32946
124.46735	12.86564	54.13253	lower	6067949377505	11.57261	edge	1954	10.12808	11.31555	43.98241	47.65965	11.38915	7.58019	11.90232	2022-01-10 06:06:59	1134058	800	36.52976	42.97913	40.27455	1.00000	11.98866	11.50700	3.03583
176.34532	9.29496	64.97709	800	7920719577880	10.32099	edge	2425	10.17431	12.70257	34.95964	48.51190	16.06378	6.60813	4.20116	2021-04-17 01:10:46	351116	1024	0.98751	35.07210	40.19467	1.00000	6.45182	0.94757	4.04199
192.38431	10.91270	39.53471	1366	3114725582363	10.28974	mobile	2019	9.89279	11.50612	41.31238	50.18472	8.29138	8.00550	8.05025	2022-12-07 23:56:46	699913	1080	5.21482	56.22789	47.15075	0.00000	7.96280	7.84966	4.11275
187.64407	9.93222	49.29042	800	0644749911885	9.60763	firefox	511	9.33385	9.97637	58.37252	36.51808	6.99218	6.01374	5.81317	2022-05-10 19:58:19	11772	600	2.01061	23.63263	22.03877	0.00000	6.91059	4.66905	1.48407
87.67758	9.03059	47.58232	1366	8401342231398	8.72533	chrome	1594	9.45700	11.35529	53.77831	45.35612	6.25109	8.75574	7.10895	2023-02-02 06:51:40	840352	800	0.80106	64.88375	35.85244	0.00000	8.32293	7.75421	5.66306
101.92841	9.12462	52.66772	800	5130381634138	9.10608	edge	864	10.66785	12.63582	41.06174	63.66334	9.12141	9.24544	12.16972	2021-12-03 16:45:44	1280377	768	0.84352	50.95002	57.12775	0.00000	10.74956	12.48209	1.32175
76.27653	8.30060	44.22644	lower	6079502692581	7.93103	edge	36	9.34553	10.84645	47.75959	55.11646	7.70098	7.65957	13.12295	2020-01-30 19:26:44	792162	1080	0.38531	47.39319	43.48877	0.00000	9.79836	12.15807	2.47504
206.64445	9.56217	57.32489	1920	7641301201418	12.40945	safari	2422	10.58741	10.60614	57.71909	30.39751	11.80385	8.38282	8.59733	2021-12-16 10:25:52	1075424	800	1.31818	43.01075	60.59882	1.00000	7.97750	7.67724	8.55770
57.22754	10.42276	51.44781	1024	1104692128857	10.15399	edge	1330	10.76270	11.39474	48.68668	51.41159	11.01157	7.69532	13.14844	2020-01-28 20:59:27	982784	higher	3.14503	48.74011	55.59729	1.00000	10.97563	12.10133	1.81716
212.87043	10.24929	49.54421	1366	5301587254714	13.20340	opera	1383	9.80654	11.55599	44.41309	55.16232	5.92430	8.63981	8.29576	2023-03-13 03:35:51	1076500	lower	2.67932	47.13730	28.76768	0.00000	7.95563	9.92154	6.80109
169.83834	9.96545	62.47155	1366	1350340483704	7.66803	chrome	2103	11.04502	10.57914	34.35487	47.55438	7.16367	5.49537	11.26350	2021-11-14 05:16:50	309771	1080	2.01561	64.01807	47.95085	0.00000	14.44145	11.09637	2.03617
214.31177	11.00083	49.38417	1366	7538592204467	7.23803	chrome	1388	10.94869	14.31740	41.77778	37.03517	8.80726	9.89729	9.88068	2020-08-29 07:14:07	1431	1080	5.64537	49.11230	47.87473	0.00000	12.86621	11.38238	6.52555
74.18723	10.42010	52.91988	1024	4530604827391	12.57340	firefox	229	9.02309	12.46649	43.85193	28.30151	9.62873	6.62123	6.69547	2022-10-06 16:02:40	773727	1080	3.21769	50.01782	45.39810	0.00000	7.92563	6.33745	4.73132
184.87923	9.14523	52.13185	higher	3787292103738	13.45112	firefox	2197	8.17093	10.57835	64.03781	55.02385	8.80481	6.15255	9.51039	2022-10-30 00:25:07	118997	1024	0.89092	46.51276	47.39969	1.00000	7.17605	8.50650	0.37489
120.83906	8.28200	48.95026	lower	1686485970534	12.06893	edge	1029	9.82541	12.75828	54.09010	60.86407	11.70791	6.47480	12.21881	2020-06-17 05:44:10	531049	800	0.39545	37.97334	67.35623	1.00000	12.87312	11.84028	3.10899
198.93670	10.15238	55.08594	1920	3279088081585	11.94096	chrome	1175	10.34250	11.42457	45.76175	38.36429	12.71475	7.78119	6.96251	2021-12-01 22:37:56	533364	1024	2.37915	25.20038	25.46390	1.00000	6.60240	5.26438	0.62288
134.07933	9.48664	46.61101	1024	8303595284353	11.29578	safari	557	9.33848	10.66507	76.99472	42.18735	11.79640	8.07460	8.90860	2018-10-13 04:55:51	304474	1024	1.25932	37.67072	62.66867	1.00000	8.58902	7.72737	0.63357
-6.19336	11.69717	35.75013	lower	3230958833802	10.20324	edge	131	9.10791	12.86547	55.19240	51.96664	13.13151	8.80212	6.69980	2019-11-09 15:27:23	537445	lower	11.36603	59.75669	44.61850	1.00000	7.22181	5.36017	2.57868
175.87505	9.47217	57.28784	1920	5688585044159	7.90723	chrome	1356	10.83855	10.37030	66.84281	32.23539	6.36018	6.60163	12.11112	2020-08-11 04:09:24	1094829	1024	1.21954	37.76218	45.00195	0.00000	9.48484	11.07101	2.41515
97.99401	8.09102	52.28695	1920	0041171303828	6.83950	chrome	650	10.55789	11.25578	36.20246	65.11571	6.64507	6.81778	11.69426	2019-08-14 15:05:48	208778	1024	0.27144	47.04119	26.84279	0.00000	13.46774	11.84751	7.68979
216.56192	9.18180	56.42906	1024	4505641030486	12.75601	edge	1466	8.65363	10.40971	52.76268	49.42920	11.15870	6.84104	9.24241	2022-03-12 23:03:32	941525	768	0.84986	32.89563	38.12585	0.00000	7.60699	7.70115	1.88076
168.46755	8.70103	43.98944	1920	2210652197197	8.45108	edge	663	10.18529	7.98667	55.07463	38.31699	8.41577	5.91912	14.06038	2023-06-08 11:16:31	1314036	600	0.58109	42.09328	35.78509	1.00000	12.53424	12.42270	12.18932
116.53749	9.67555	51.70219	800	4485862044557	13.29580	mobile	681	10.49032	11.57583	59.18504	62.68640	6.46335	7.50621	8.35331	2022-01-20 13:13:00	706362	1024	1.50349	53.24226	25.41119	0.00000	7.11970	9.03849	14.10319
110.45158	8.45337	49.67658	1024	7403978427719	6.26247	mobile	800	11.90909	12.42428	52.39418	53.14129	9.87782	9.96059	9.71578	2021-11-08 08:17:31	157253	lower	0.52032	30.29468	29.70819	0.00000	14.46048	10.80918	6.29958
124.89972	8.93522	35.53725	1366	4232901046085	9.12120	safari	1062	9.92521	12.62944	38.04316	39.66222	9.08897	8.84594	12.08102	2021-03-30 23:52:25	1237847	1080	0.67484	35.78820	66.34717	1.00000	10.54032	12.17259	2.57871
60.91440	10.73794	53.95676	1280	8033067910663	10.98959	chrome	182	9.67549	10.19748	35.54552	35.33913	6.73674	10.56652	9.46281	2019-08-08 03:16:38	1351542	1080	4.22164	36.06017	53.87468	0.00000	9.27789	11.12755	12.04865
130.23162	12.88337	55.30095	800	1070975237618	10.61911	other	1772	10.81280	10.40795	69.84290	56.02161	8.80741	6.10556	6.25705	2022-11-04 10:06:22	1413842	768	37.21552	35.16002	41.08609	0.00000	7.40786	4.96771	3.29614
153.01638	8.71277	49.97946	1280	3427781407571	11.45973	mobile	1992	9.66049	12.19541	55.71931	48.28629	11.83250	5.80530	6.97630	2020-12-15 11:33:33	575131	1024	0.59275	54.12693	41.36177	0.00000	7.63460	5.02779	4.51635
103.75219	10.34938	30.45691	1366	4112226502070	10.82586	edge	619	8.63105	11.79429	40.76995	42.70083	10.01433	9.60744	10.53407	2021-06-13 19:28:42	137050	1080	2.98093	66.78055	27.62090	1.00000	9.61951	10.85226	3.01468
50.01933	9.48493	51.95209	1920	9283262688808	10.44665	edge	2122	8.89508	10.10721	47.27458	70.77129	10.56530	9.12833	9.16300	2020-11-10 00:06:50	180099	800	1.19185	15.85283	46.30283	1.00000	6.58883	7.89762	6.39925
101.93473	9.51186	57.41165	1280	0798514848996	7.94193	edge	2043	10.79525	12.84642	62.08316	65.99912	8.60833	7.64758	11.16242	2019-02-24 16:02:53	1188963	1024	1.31529	44.41351	39.72332	0.00000	13.15256	11.55635	4.55710
252.75564	8.69047	53.56827	1920	3955616154500	9.15365	mobile	2223	8.85563	14.31707	68.36381	75.55436	6.69713	7.49282	9.03952	2019-03-27 10:51:32	1361406	lower	0.59351	41.82560	46.26600	0.00000	10.90896	10.16835	2.06206
102.51862	9.88485	39.74185	higher	9470407909489	13.60087	edge	126	9.38547	12.02322	70.65762	58.01717	13.44587	7.56306	10.03945	2018-11-14 19:19:51	260745	1024	1.87565	31.99908	19.92253	1.00000	12.77865	10.07213	2.95575
129.23813	10.85436	45.80741	1024	6056174648412	10.18578	edge	163	10.88217	9.87794	51.07792	58.52462	11.60828	8.00806	12.66442	2022-05-01 06:46:50	845642	1024	4.87284	33.80921	66.70049	1.00000	12.27358	11.76045	4.40318
181.13839	10.19701	49.48705	1920	6961833141817	11.16497	edge	1969	9.75749	10.63830	66.83643	62.72791	10.92171	6.67569	12.92854	2022-06-11 10:04:27	1322506	600	2.55086	58.04496	61.68078	1.00000	11.68980	11.83027	4.75942
86.52793	11.79949	43.52434	1280	2661840588707	10.89848	edge	2389	11.11924	10.61474	51.40652	55.26870	10.17903	7.68704	8.10311	2023-06-24 09:27:15	895216	800	12.57788	51.33785	58.88347	0.00000	8.41424	7.24154	2.07192
178.62207	9.59008	57.48757	1024	1957485471728	12.30427	edge	1207	10.46688	12.94163	51.54794	43.62690	9.80524	7.30822	8.68325	2020-10-02 11:58:16	518395	1024	1.41614	45.97985	20.06754	0.00000	7.66245	8.24838	5.93617
190.71757	8.90997	30.10899	1280	8704103212859	11.52778	edge	1936	10.25796	11.24454	49.79399	61.10496	12.37794	7.03257	7.53140	2023-03-07 17:25:36	162996	768	0.65463	59.30165	51.12743	1.00000	8.46482	5.98476	1.22085
169.62474	10.09390	49.57928	1920	3961929908198	6.51792	edge	644	9.87465	10.48306	36.70332	81.22445	8.96918	7.25503	11.95977	2023-03-25 18:06:10	652438	768	2.28824	56.36787	38.72946	0.00000	13.03390	11.11779	1.16023
95.91352	8.29877	34.32087	1920	8489405528890	9.41432	opera	912	10.63934	10.28987	61.35168	38.59234	10.54058	5.24389	5.68688	2019-08-28 07:16:56	1138722	1080	0.33522	52.66080	31.68349	0.00000	7.31818	3.12683	2.06769
103.75031	10.11629	48.34229	800	8159399858722	7.84932	mobile	379	10.29972	9.13250	46.43243	54.11519	7.61960	7.74488	10.14675	2020-05-26 00:38:34	168027	600	2.27596	61.53335	46.70550	0.00000	11.00469	9.68720	4.82232
243.06138	10.31159	30.75606	1920	0924789596403	10.77133	safari	1858	10.87435	12.92038	39.65921	55.00271	10.33881	8.05050	11.41500	2020-07-13 15:25:42	73392	1024	2.97679	25.36441	35.22478	1.00000	11.70032	11.64836	0.56588
196.10678	7.88372	55.18501	1024	3876799592678	7.17721	edge	2126	9.39114	11.27144	77.97581	51.35829	6.58163	6.81672	12.36198	2020-08-22 19:01:15	165039	600	0.23851	29.60411	51.81578	0.00000	10.27778	11.53404	2.09413
99.48170	10.50062	51.21905	1920	6050503786073	9.00772	chrome	1239	9.78955	11.64605	69.20646	42.89017	8.51573	8.66879	12.56604	2021-01-04 02:05:25	1290216	lower	3.46010	44.95111	48.40341	1.00000	10.86691	12.60786	4.16283
175.58134	10.21929	70.86088	lower	0342848094286	12.55010	chrome	1926	9.84045	12.11204	47.28275	47.47936	9.90944	8.82241	8.51701	2023-08-17 06:28:23	185607	768	2.60540	8.52194	39.03903	1.00000	7.36597	8.57207	5.59120
84.22333	11.61179	46.17727	1024	0371855363757	11.96708	opera	147	8.23109	11.00516	56.14296	69.99697	9.91016	7.12882	7.91136	2018-11-27 13:43:59	910989	1080	10.41858	45.42234	28.36542	0.00000	7.91693	7.10452	1.38873
215.29157	8.99431	54.72598	lower	2984766610308	11.27803	edge	1582	11.20545	9.64457	36.25734	38.26801	11.57114	10.08775	10.84386	2022-08-28 17:23:56	1295057	1024	0.77070	40.74666	47.97930	1.00000	9.31776	10.43737	7.43666
112.59864	9.93800	28.44664	1280	1549786429913	12.43199	edge	1138	8.98971	12.00740	58.58677	54.29354	13.01987	7.03880	6.45869	2023-01-16 20:36:10	591716	800	2.03992	54.52711	84.43037	0.00000	8.28310	5.14763	2.15612
201.62316	10.20396	53.29676	higher	5379082899686	12.68259	edge	1960	11.05506	12.15902	25.95695	73.62812	14.22887	7.17142	6.50521	2022-05-02 19:31:27	279173	1024	2.55744	45.75602	37.94087	1.00000	9.88453	5.42890	2.82079
119.18020	11.34692	42.54877	higher	4922526135805	10.27878	chrome	1586	11.52021	12.99073	47.11190	72.79282	9.76718	10.05990	9.79366	2020-10-08 17:17:20	491191	lower	7.96055	39.85662	40.71182	0.00000	12.15304	11.37062	0.63557
175.13161	8.88353	42.33843	lower	4801461899556	8.98617	edge	1762	9.44002	13.24823	61.42507	53.79208	7.35375	5.79436	12.87583	2020-11-25 14:27:40	1330231	1024	0.70349	41.38247	59.95088	0.00000	10.03505	12.00011	3.48550
173.69239	11.44203	45.70797	1024	4940101765087	9.16532	edge	1043	11.59648	10.58157	63.65436	31.36989	8.11258	7.43147	7.71099	2023-05-28 00:33:29	1077991	1024	8.78061	45.33421	54.06579	0.00000	7.57072	6.77687	8.18234
129.63802	9.52519	43.71262	1366	2829316250514	11.17960	edge	227	11.47022	9.85034	55.15683		10.34396	7.42386	8.33457	2020-09-06 02:07:16	461845	768	1.36503	56.05345	49.02356	0.00000	8.13310	7.11345	4.02080
152.90306	9.27678	32.33440	1920	7703107619740	8.52760	chrome	1701	10.06730	12.97129	60.98863	71.62127	9.74887	10.74164	9.78823	2021-06-13 18:46:15	329094	768	0.97006	48.24137	49.76680	0.00000	11.96318	11.16492	1.86023
79.93159	8.46205	67.82648	1280	4918169151258	10.83369	edge	483	11.68834	11.23348	48.67297	41.60925	11.89265	6.94949	7.82911	2022-11-07 22:10:29	1347293	768	0.53307	45.09941	27.94347	1.00000	9.10912	6.39496	2.06840
208.87573	10.72065	40.00456	1024	5951407289640	10.54606	edge	673	10.39372	12.10729	18.84679	56.78027	10.89099	7.60693	8.08597	2023-07-20 04:10:47	19970	600	4.26696	40.52965	65.86735	0.00000	8.37282	7.11067	0.54457
148.05724	9.90912	4.17569	1024	0009547729337	10.16209	chrome	264	9.27584	10.20770	59.07503	51.14440	11.94225	7.52879	8.47150	2020-09-13 17:28:06	1424436	768	1.83723	38.78315	56.98932	1.00000	9.45144	6.94775	1.72163
114.03249	9.57008	47.76447	lower	6221601698593	13.49790	chrome	239	11.47894	10.10275	51.38274	51.01842	8.53986	9.83273	11.14429	2018-12-16 13:33:19	203459	768	1.35555	44.90217	38.02982	0.00000	8.63251	12.06483	9.80317
48.64828	9.50211	43.34749	1366	2268289770245	11.80940	edge	1132	9.89275	11.62571	79.47550	54.99640	11.32802	7.25167	11.82580	2020-06-25 23:00:26	209965	600	1.16402	19.79058	48.52436	1.00000	12.06087	11.45290	1.68575
176.27861	9.51653	30.20650	lower	4536922006739	12.68149	firefox	1342	9.29787	11.42447	61.23750	60.50383	10.30267	6.03405	7.47253	2019-11-10 05:56:33	1126802	lower	1.24745	36.94283	69.77718	0.00000	7.29576	6.15791	4.30991
138.71171	10.76485	64.55361	higher	1835380229470	12.37668	edge	260	9.66288	9.88408	33.92048	59.68454	9.45638	7.95139	9.19105	2023-01-06 10:20:00	739613	1080	4.46820	65.57425	57.66504	0.00000	8.10658	8.70789	7.22452
129.69314	9.52950	47.80814	1366	7333432821947	7.85242	edge	1602	9.85035	12.31089	50.98185	53.22529	8.50360	8.50722	11.43048	2020-11-09 09:20:42	1124775	1080	1.26171	32.17591	53.81520	0.00000	11.22853	11.48757	1.92330
191.73751	10.66375	56.26376	1280	7055150566862	11.88526	safari	1958	8.69894	10.75348	49.37218	58.97266	10.77684	7.32747	12.96260	2020-05-29 20:04:29	1020310	600	4.06524	31.43754	40.02365	1.00000	10.42914	12.01319	1.23650
114.43465	10.03515	32.97208	800	8785816744714	12.66120	chrome	862	8.88108	10.63416	40.37344	53.61439	9.92240	6.92817	12.93316	2023-03-07 23:27:19	321952	800	2.16299	56.79927	48.09589	1.00000	9.54802	12.00208	3.71007
175.64950	10.40268	39.76447	1024	4856763892682	10.28342	firefox	951	9.45039	15.56354	48.49863	59.78202	8.16933	6.69994	5.63977	2020-11-24 03:08:56	212174	768	3.08950	31.52139	62.38445	0.00000	7.64186	5.83482	3.04655
246.02399	10.78061	49.78346	1920	3866193121925	8.81509	mobile	890	10.03325	11.08184	80.33955	61.92546	6.64325	6.70976	12.34942	2020-12-09 23:16:16	535166	1024	4.52220	48.79943	38.95258	0.00000	9.95704	11.74087	8.05848
82.39136	10.01307	59.28915	lower	9018336580050	9.63861	mobile	652	9.80802	9.81951	55.12811	63.67018	12.28507	8.39292	7.80939	2019-05-28 20:58:53	1287959	768	2.09953	53.27626	53.87460	1.00000	5.25832	5.11794	1.02518
162.40405	8.21029	38.64659	1366	5246231053902	10.94118	safari	415	8.47592	10.63241	55.97307	31.22387	7.40567	8.45706	7.96737	2021-03-14 00:08:49	577758	1080	0.35854	56.37654	75.60200	0.00000	8.24102	8.38424	1.13844
167.37207	9.92405	58.97999	1280	0385352219080	12.22832	edge	1520	9.14794	11.56930	45.10999	43.60028	9.24791	7.08501	9.42607	2021-09-28 04:34:06	1267603	1080	1.92125	60.45043	54.23480	1.00000	6.84681	8.46117	1.84116
151.69717	10.56200	45.74499	1280	0944326665591	9.60212	edge	1958	9.97746	12.19943	53.79080	45.17551	10.09599	6.01449	7.25154	2021-07-25 01:27:26	173282	600	3.60335	38.58558	55.42578	0.00000	7.13009	5.32115	1.61910
153.21257	9.87104	37.04448	1920	8946624012611	10.77979	chrome	1439	10.00269	12.02829	52.86496	72.62991	12.03675	8.75035	7.34517	2023-01-15 07:53:44	913142	800	1.78053	28.12846	37.22585	1.00000	8.98772	6.82866	9.58823
165.89032	9.59786	36.62641	800	4851501090207	11.85114	mobile	1712	11.44189	12.82845	39.32460	61.66460	12.49160	6.78489	11.46796	2022-10-14 20:12:39	966651	lower	1.33457	34.01716	42.39876	0.00000	14.10606	11.40302	0.84195
108.31471	9.29902	70.79900	1366	0717843833442	7.23457	firefox	443	9.64210	14.69029	30.77468	52.55084	6.72161	8.53824	8.84018	2022-02-06 00:44:45	200509	800	1.05687	41.45040	52.65377	0.00000	13.59617	10.87762	5.02449
270.97478	11.22647	55.77734	1024	8359052433628	12.25759	chrome	2207	11.46976	9.21867	59.09379	43.02589	8.05584	7.24610	7.80774	2023-03-10 19:23:47	182460	768	7.03808	29.26070	65.54377	1.00000	7.63725	7.36981	0.78887
81.10613	10.45104	54.16437	1280	9074170118811	10.73389	chrome	765	9.83120	11.61354	21.21270	56.53367	11.08263	7.40241	8.46625	2023-06-20 14:30:22	1374686	lower	3.25370	28.27027	36.97516	1.00000	10.01186	7.75909	6.46713
232.22576	9.60855	38.82305	800	9802896390408	11.93625	safari	518	9.88427	11.58576	66.54015	64.63407	12.36663	7.82456	7.60695	2021-09-10 23:48:59	576903	1024	1.37507	35.85495	59.53394	1.00000	7.14799	6.16371	1.86749
157.96796	10.71163	62.80934	1366	0183495404215	9.01598	safari	1039	10.42776	10.88831	62.90199	54.67793	7.59369	8.49760	11.73231	2018-12-21 03:14:29	1372942	800	4.19154	56.58988	47.83487	0.00000	9.54146	11.57062	2.64057
166.59430	9.90919	47.34419	1920	7610316083029	11.74672	edge	1666	9.72184	10.17046	67.61221	50.61641	9.59124	7.77111	9.40455	2022-12-22 21:44:22	1139218	1080	1.90280	40.00481	47.98996	1.00000	6.99207	8.30366	1.35601
115.95358	10.19331	61.05868	1280	1357779362662	10.26327	safari	2246	9.08021	11.62722	43.95953	56.59901	7.65815	6.68742	6.22296	2022-06-01 11:39:39	349455	768	2.51420	50.25354	60.15214	0.00000	7.43294	5.73166	12.19633
126.47273	9.33883	48.55144	lower	6605046021930	9.64817	edge	1788	8.55889	9.16583	57.66045	49.67511	5.66045	9.93643	9.16443	2022-02-18 14:27:55	636248	768	1.13033	49.76388	25.57137	0.00000	8.51216	10.18053	2.86502
171.09882	9.60849	61.39990	1920	1557673126289	11.33216	chrome	516	9.87473	10.66993	35.93389	36.25982	10.94608	7.43694	13.07661	2019-07-22 06:41:39	4288	800	1.41654	57.68329	47.58898	1.00000	10.01888	11.81653	2.34657
205.61685	9.02976	38.06004	1280	0842618944075	10.99319	chrome	1479	9.26805	10.17974	55.71933	28.42233	12.70978	7.90163	8.23926	2019-08-27 02:42:30	887530	1024	0.70135	40.10341	41.01571	1.00000	9.27438	6.80379	5.21346
114.84523	10.81221	59.12106	lower	4887259527849	11.51494	chrome	2152	9.22593	10.05383	56.60381	53.43416	12.49799	5.43364	7.27466	2020-08-31 07:54:08	311150	768	4.69023	35.20047	51.69314	1.00000	6.80639	4.25798	0.26896
159.77520	8.32097	44.12984	higher	1909144166117	11.40646	edge	2104	8.12566	11.16518	42.54938	38.25540	12.57386	8.46459	8.04946	2022-10-17 11:16:15	949758	1080	0.41855	39.15658	42.30009	1.00000	8.91468	7.11044	9.35989
79.78343	9.67130	58.87209	1280	4405713343486	8.82683	edge	1288	8.15212	11.96630	60.60388	41.23422	9.42947	9.45278	9.48602	2021-03-27 00:52:25	628058	800	1.44172	33.42597	49.67029	0.00000	12.96203	10.64104	2.80578
76.90188	11.00844	37.68552	lower	9303924738914	8.31286	chrome	1658	9.15106	13.86937	56.48456	55.66745	8.44355	9.83834	11.06946	2020-12-17 10:22:22	1320472	1024	5.71694	46.47107	54.70273	0.00000	11.68652	12.33912	2.93685
180.22149	9.17624	38.72647	1920	5166816933774	7.70796	edge	466	10.35826	13.23018	60.99528	37.88356	8.10003	7.99331	12.30423	2022-12-08 13:15:28	1122373	1080	0.88392	21.54326	44.07989	0.00000	11.73245	12.44118	0.44940
248.94383	11.70059	32.54989	higher	2952195031438	12.08656	edge	41	9.69703	10.09018	39.05470	52.44764	13.70248	5.33059	7.64238	2020-07-11 03:27:36	625054	600	11.39578	37.08817	61.67460	1.00000	9.41598	5.09343	6.97692
295.71877	9.77686	26.10459	1024	6170249855922	11.86334	edge	878	9.05553	11.43502	38.49870	32.41424	13.16164	7.39964		2022-10-16 16:17:07	106946	600	1.71776	21.84412	81.82136	1.00000	8.21909	5.00115	0.27762
