,session_duration,wild_mouse_duration,pct_scroll_move,screen_width,product_ean,pct_doubleclick,browser_name,pct_mouse_click,pct_mouse_move,pct_wild_mouse,pct_click_product_info,mouse_move_total_rel_distance,scroll_move_total_rel_distance,page_activity_duration,session_start,screen_height,pct_input,pct_scrandom,pct_rage_click,ack,pct_scroll_move_duration,pct_click,total_load_time,registration
4201,145.52605,9.25211,52.70492,1366,7264294910596,11.25724,6,9.05902,12.23102,60.83466,47.64992,12.13905,9.49182,7.18396,50243,600,1.03381,38.8356,65.68907,1.0,7.3804,6.64119,4.00125,20150627
4048,109.87928,10.61421,35.28323,1024,9162693712316,9.42647,5,10.356,12.02302,40.80479,31.59946,8.56317,8.14288,12.46012,134343,1,3.89632,59.64234,37.91277,0.0,10.98444,12.47503,1.63348,20210402
8073,151.13691,10.06165,41.1981,1280,1234485990269,12.65672,3,11.116,11.01478,61.80275,47.67665,7.00979,8.04322,8.81123,83614,600,2.16604,34.71282,42.64693,1.0,7.62944,9.38587,7.46438,20151229
9711,176.5594,10.53065,67.99872,1280,4102488497085,9.97278,2,10.27904,11.8702,55.39054,38.38388,11.8913,9.73953,7.78065,122639,1024,3.49756,54.74313,33.13309,1.0,7.53081,7.00806,2.39443,20170321
2563,229.30015,8.99353,37.66322,1024,8697603962518,10.45408,5,9.02047,10.92074,35.61628,57.73565,9.53853,7.42104,8.04248,135734,600,0.7183,30.28339,57.25873,0.0,7.89699,7.06646,3.72471,20210730
7407,172.39413,9.88409,35.68272,1024,3330319023771,12.06355,2,9.18705,13.04102,49.97076,58.44659,10.66884,9.15599,8.48501,20100,600,1.89995,46.51357,40.79562,1.0,9.78116,9.23674,1.32932,20161123
3952,178.97802,9.91124,65.81852,1920,3736677582262,11.16379,1,10.18471,11.0188,56.67072,39.89928,6.27808,8.88172,8.67984,12245,1024,1.80849,63.64736,63.97984,0.0,8.01521,9.63894,5.44477,20160215
11032,152.10274,9.98223,55.21485,1366,5025174679376,12.73323,2,9.62612,11.98344,56.17557,39.80728,11.29895,7.85026,7.57363,60221,600,2.0507,64.18736,46.04612,1.0,8.6256,7.2563,4.93536,20160801
3717,116.41365,9.53418,69.42697,1920,2375174852389,11.2292,1,8.58041,11.83627,32.83896,63.5283,12.50276,7.64321,7.86931,52854,800,1.27012,36.59791,58.76448,1.0,10.67113,7.23618,6.1204,20201103
10985,161.634,9.75172,42.26892,1280,714848132457,11.75377,2,10.92063,11.30845,64.90697,54.13854,9.77444,8.85937,10.84018,22358,800,1.6186,44.28728,30.97796,1.0,9.77775,11.06485,1.98169,20170623
4257,107.77367,8.76933,49.05416,1280,9325215748761,8.41438,5,10.54453,10.87822,48.02354,32.07949,11.01844,10.14222,8.81089,141512,1080,0.5784,31.48611,54.26477,1.0,6.77789,7.56769,0.68188,20220806
1075,141.17451,9.93332,43.16183,1920,3982188505379,12.20033,5,10.91529,11.46138,40.57677,36.02485,11.21986,7.09463,11.67037,23625,1080,1.94755,34.05705,48.61891,1.0,12.7034,11.55777,0.65374,20161103
1818,71.98268,10.181,58.57828,1280,8151203358930,11.23058,1,10.34284,11.44237,62.24389,33.02654,12.32531,7.78311,7.97633,122855,1080,2.45552,52.49218,53.18151,1.0,9.19173,6.91657,1.80463,20200701
4850,144.09684,9.7793,31.63436,1024,2812719505015,7.23602,4,10.23874,11.16586,62.08392,54.78738,7.92326,8.64198,10.3425,140726,768,1.60802,61.07481,61.11891,0.0,10.52857,10.2161,2.60694,20161225
8229,235.49639,11.07976,44.60447,1,7433432505011,10.99743,4,9.57773,12.08995,54.2203,43.02309,10.36995,7.9285,12.17793,173920,1080,6.12906,36.30851,31.93255,1.0,10.94769,11.91739,3.47404,20181230
8098,165.62678,10.4792,40.33022,800,2009314875364,10.9683,2,10.23124,11.14095,47.42372,48.12751,10.68455,8.21765,8.71685,205158,600,3.36345,32.98827,41.95987,1.0,7.77507,7.75227,7.68955,20150519
7669,158.45854,10.39304,43.35049,800,4573614753557,12.4579,4,9.16904,12.35685,62.67109,57.40092,11.74439,7.74112,6.85941,91215,1080,3.03225,43.69149,47.22553,1.0,8.2873,6.32257,5.39257,20210108
914,58.58898,8.89558,60.17103,1366,2087168641083,12.65163,3,10.6,12.37975,38.14224,61.26162,8.58138,9.08613,8.69566,52150,1080,0.7067,31.03869,36.76611,0.0,8.86188,9.84888,6.46174,20140617
1887,112.07131,9.08961,67.9282,1366,6036694102809,11.93836,1,9.20687,9.9707,58.90515,39.08995,8.01227,9.7113,9.59992,11903,1024,0.85926,38.10251,41.63751,0.0,8.96448,10.52724,9.17446,20170624
10172,194.52693,9.4947,28.72972,1280,6896501267806,12.58368,5,9.64012,11.80868,61.98043,49.51609,9.13663,7.51244,7.91061,20250,768,1.27286,43.11352,47.68399,0.0,8.03327,7.88348,5.41451,20170524
1358,157.00271,8.87608,52.36556,1920,5897458443405,13.28185,1,9.41808,12.51301,63.21834,59.30944,10.53174,7.69418,7.62647,65631,800,0.73459,46.20963,50.29027,1.0,6.9482,7.20387,8.31341,20220222
2416,231.34662,10.54161,57.18774,1024,4053291626400,12.54948,2,9.26065,11.45784,41.7323,69.68294,10.7493,7.49623,9.36702,222902,800,3.62465,24.76885,56.91973,1.0,10.53427,9.30409,6.6527,20221103
5805,120.10661,9.37773,47.14073,1,8152491140160,11.15394,4,11.36836,12.8348,64.2073,45.06527,8.2214,8.54359,8.24086,101725,1080,0.99902,24.93879,34.03026,0.0,8.37495,8.87454,2.04247,20160405
10151,95.42747,10.82219,60.47209,1280,7384613549280,9.47008,1,10.01543,12.95356,42.52811,44.44334,9.46668,8.46144,10.68057,25029,600,4.75279,53.98949,45.41464,0.0,13.00078,11.57533,1.19098,20180408
448,164.79438,10.94784,36.66183,1920,5507494989293,9.00512,5,11.08608,10.85294,44.97511,54.26218,8.06574,8.07345,11.27328,195611,1024,5.38526,51.38239,55.62863,1.0,11.05236,11.28472,2.13796,20210930
9104,118.20755,9.09413,37.09115,800,5370506989495,10.45663,2,8.87275,11.97945,28.64119,45.7136,9.89317,7.98518,7.6237,13544,768,0.74964,29.33957,55.8116,0.0,8.61957,7.25422,2.3044,20221102
10228,157.82925,9.79239,37.29674,1366,7436244279774,9.33584,1,9.06521,9.99679,30.77697,56.07477,8.36359,9.34934,12.17238,215138,800,1.67569,35.71932,59.6623,1.0,10.40124,12.26584,5.273,20220407
5431,142.98843,9.2639,50.43851,1,2755605187905,10.14592,3,9.21579,12.13461,62.49755,46.09899,10.1604,8.3087,11.80432,25215,600,0.95027,42.80432,39.05622,1.0,11.6334,11.84075,1.73939,20140322
2258,177.0146,8.86539,50.80457,1024,2453474582783,11.09236,3,8.94775,11.72058,40.30237,64.63268,12.50811,6.93688,7.66511,175733,1080,0.61125,41.8622,32.2146,1.0,9.71521,6.38056,0.99933,20150215
7983,142.06848,10.41692,34.21538,1366,6292268610778,6.73959,1,8.3755,11.78729,49.12439,45.53133,8.18268,7.09742,12.22057,120356,768,3.14407,37.48724,55.06744,0.0,13.18231,11.88275,2.26931,20210111
560,150.04718,9.40052,43.44611,2,1014849004838,11.33487,1,10.28598,12.92804,62.07623,52.8344,12.5613,8.98581,6.94243,75005,1024,1.1669,37.56202,63.2089,1.0,8.0978,6.4293,2.81129,20190428
908,109.50351,9.05747,40.12227,1280,4651417795599,12.92056,1,8.35243,12.57269,49.23715,55.9194,7.62562,7.76233,7.60581,41723,600,0.77599,43.72451,41.74929,0.0,7.89168,8.43072,1.48317,20190415
3262,210.18083,11.08277,59.54767,1280,6026921591421,9.74692,5,8.83908,11.44068,46.60517,68.66182,10.34907,9.06686,12.07117,132949,600,6.09435,41.08721,53.9293,1.0,10.44601,11.74801,8.12434,20140824
9311,231.78874,10.46869,37.39113,2,8855104746246,10.56278,1,9.23268,11.03007,62.67213,70.84036,11.9498,8.32747,7.72339,11701,600,3.30253,51.01769,66.42295,1.0,7.80231,6.38709,4.29129,20191126
3585,124.17853,8.88422,55.42816,1,3292845486461,11.86285,2,9.45249,11.55602,64.58423,42.80601,10.76851,8.49725,8.56454,185133,1024,0.69785,57.7089,36.8365,1.0,7.2176,7.84704,2.73661,20160701
6039,133.61763,9.14176,37.17267,1280,2485336177714,9.65248,1,11.03774,12.03082,46.51456,41.58086,10.0623,10.15629,10.33118,203123,1,0.84983,61.61654,54.46244,1.0,11.17763,11.13811,9.10282,20190917
1088,204.66734,11.20866,40.91429,1366,3037906508733,8.54086,1,9.7072,11.62013,44.17087,56.15222,9.38271,8.80807,8.18201,200118,1024,6.96902,43.69698,32.00437,0.0,8.814,7.78899,2.34547,20190129
1749,122.25806,8.39655,62.59369,1280,4034654084297,12.97992,1,9.74608,12.41012,61.78783,39.41077,10.23374,7.06198,8.20191,160029,1080,0.4586,36.97181,53.04296,1.0,7.03227,7.45132,3.28352,20160522
9052,152.51335,9.9854,55.07924,1366,7241253250382,11.68683,6,8.9353,9.65625,50.2819,61.24505,12.48606,6.62381,7.89813,82036,600,2.00002,50.88033,57.51317,1.0,7.48182,5.52698,2.04942,20170311
2135,205.31552,9.91195,63.30536,1366,1562041072594,10.66686,2,10.19061,11.56174,67.51969,49.87617,9.19893,7.09904,7.48033,11954,1024,1.85116,42.15788,56.41681,0.0,7.79821,6.68836,2.96787,20181015
9708,155.5791,10.38832,45.72433,800,637253753355,12.31842,2,10.35452,10.81744,47.08601,31.9559,12.359,8.19329,11.26266,185231,768,2.99066,60.81293,60.78705,1.0,10.85245,10.63873,5.71395,20170321
9710,155.5791,10.38832,45.72433,800,637253753355,12.31842,2,10.35452,10.81744,47.08601,31.9559,12.359,8.19329,11.26266,185231,768,2.99066,60.81293,60.78705,1.0,10.85245,10.63873,5.71395,20190328
563,151.69717,10.562,45.74499,1280,944326665591,9.60212,2,9.97746,12.19943,53.7908,45.17551,10.09599,6.01449,7.25154,12726,600,3.60335,38.58558,55.42578,0.0,7.13009,5.32115,1.6191,20190428
4985,197.21513,9.42471,37.04231,1024,8590277277981,11.59457,1,10.05772,11.42792,58.36636,37.79269,7.52496,7.71198,7.75588,65434,600,1.20829,47.51809,48.39695,0.0,7.74451,7.97841,1.66622,20190923
3871,174.83958,8.91755,46.79158,1366,1435662172595,11.20955,3,9.80313,13.34673,58.76404,54.58987,9.49082,7.97287,11.30038,123705,1080,0.69573,38.40354,41.32838,1.0,11.43209,11.91053,3.07048,20160119
1606,235.89574,9.63103,50.62774,1,931287629113,5.63669,1,10.77961,9.871,30.13934,68.51215,7.65398,7.49863,12.97149,14851,1080,1.41626,47.09257,44.34621,0.0,10.88386,11.54442,2.85929,20150626
4341,186.15272,9.70346,46.1423,1920,6673878592867,8.10691,5,8.86826,11.66318,35.18478,59.68263,8.59261,8.983,11.50092,43050,1080,1.54923,32.51034,45.51321,0.0,10.05675,11.31265,4.05438,20180321
4917,101.29692,8.25202,49.06369,1024,1232266923475,11.4837,2,9.63409,12.43685,53.0462,57.18604,11.11505,8.00218,11.5499,205239,600,0.3789,32.19717,55.53131,1.0,10.73561,11.26955,4.40726,20221024
8180,194.27623,9.1115,51.69333,1280,7416306670749,8.3016,2,10.34927,12.4498,56.13284,54.8451,9.82587,8.20131,11.30758,180110,600,0.8344,36.50238,54.04161,0.0,13.2077,11.5526,2.50562,20170723
8959,202.3081,9.48986,51.735,1280,3526194374774,10.66883,6,9.86777,10.92328,62.42889,52.07851,12.15474,8.18498,12.26368,113301,1,1.20466,35.9776,50.92078,1.0,11.65239,11.42121,8.79101,20150212
7777,102.34797,9.34239,51.25382,800,8456583621019,11.56991,1,9.33566,11.23018,57.47548,29.92076,9.31126,6.91513,6.83694,63933,800,1.13136,34.35878,46.78804,0.0,7.97616,6.2366,2.90666,20200412
3561,231.70771,10.50257,47.72514,1024,6192748761351,9.55664,5,9.93656,10.97951,47.30657,61.71795,11.6672,8.24452,12.70116,204606,1024,3.4533,30.21537,43.13629,1.0,12.49523,11.98494,3.57142,20211213
2922,131.22797,10.11311,61.16832,1280,720651313532,13.81097,3,10.89406,12.65776,63.9479,39.7517,10.04335,8.01941,9.03456,21844,600,2.36418,33.95649,43.47047,1.0,9.51626,9.7147,5.61169,20220510
10108,98.86401,8.85623,35.88836,1024,9360870346297,10.38289,1,9.74639,11.48167,33.85184,52.16612,11.79295,9.95957,10.24882,40239,768,0.69176,38.60923,62.25618,1.0,10.8092,10.35602,5.72063,20210121
8854,214.73991,9.08841,33.09211,1,4905808652603,10.66599,4,9.54162,10.89304,32.38228,50.64505,12.39997,8.02905,7.57808,43919,1080,0.8147,24.87201,30.38828,1.0,7.39122,5.84365,6.36425,20200523
8786,192.0773,9.92971,67.2469,1,5486878727877,11.85808,4,9.7145,11.34682,65.76509,63.88388,8.8862,7.43504,8.04192,33138,600,1.86243,57.672,43.34416,0.0,7.78333,7.69967,3.01521,20170824
10631,84.08079,10.36556,65.51726,800,6308569200485,15.00348,4,9.45763,11.01521,54.31727,49.95896,11.88167,7.6627,9.14299,72209,1,3.02122,40.45055,39.13859,0.0,8.68144,8.76446,5.69881,20150328
540,81.25534,10.12169,64.23741,1,1527381851452,12.43623,3,9.76025,11.43451,44.67782,38.12127,11.60771,7.71431,7.97432,160842,768,2.36587,51.27719,64.22744,1.0,9.08249,7.40561,8.04334,20150911
10415,203.9634,9.85124,43.37276,1280,9006356763638,7.6191,2,11.23447,11.29206,65.45393,48.88645,7.59018,8.26372,10.80247,134707,1024,1.81014,44.43985,26.94122,0.0,12.15412,11.19361,1.83852,20150205
3095,219.25524,10.1731,46.47542,1,5535408457965,11.99507,1,10.65986,10.04032,45.44135,42.00795,11.82975,7.87759,12.15046,105637,1024,2.49697,50.4298,50.92652,1.0,10.93373,11.25226,6.43462,20210820
6927,109.40185,9.17996,58.6713,800,2260871948391,8.08645,1,9.71354,9.901,29.36948,49.65566,9.07177,8.71656,11.57481,124540,1024,0.93594,40.84681,64.35425,0.0,9.94953,10.73528,3.77213,20200222
2735,63.01756,9.79382,46.64374,1,8056432802578,8.79364,2,9.26721,12.75661,41.41142,46.46971,8.86974,7.12715,12.43222,64515,768,1.64257,41.91286,35.23612,0.0,12.36438,12.29066,1.84821,20201120
7895,185.99004,9.89098,61.07097,1024,5114217410431,13.00856,1,8.71354,10.28951,41.36092,57.84376,12.86139,6.59365,12.39005,83448,1080,1.77682,56.64358,40.9533,1.0,12.56409,11.34639,2.6268,20230112
4129,95.32432,9.59057,61.3753,800,9252186415746,10.11465,3,8.55956,10.79792,41.3985,34.97559,12.87939,8.96904,7.51772,82042,600,1.37199,58.42244,52.87833,1.0,7.80866,6.02287,1.46776,20210913
7876,148.83942,10.49865,37.00862,1024,8693998356963,10.83578,2,9.17247,11.47176,60.28527,52.26404,10.82272,8.12446,11.69935,162859,1080,3.39937,45.35532,33.52511,1.0,11.27485,11.38412,1.7464,20210718
320,183.94604,10.13613,49.70642,800,494570840133,11.03987,5,10.29387,11.03589,38.53426,39.3316,10.67046,7.97975,9.31354,52121,1,2.39996,45.47602,58.84546,1.0,7.91131,8.21096,2.30015,20170712
5203,95.68597,9.59731,67.65765,1280,2550611967479,9.63289,4,9.33547,10.18532,38.29255,54.77554,9.03842,9.64813,11.89468,34014,600,1.40705,34.47568,31.29654,1.0,9.53142,11.76374,0.78515,20170324
4497,84.42886,9.99526,57.72731,1920,1343949931417,11.75425,1,10.2617,12.07446,35.26029,68.77166,6.99613,6.39981,6.64158,183411,1080,1.98876,30.99758,27.65843,0.0,6.94249,6.50401,1.72704,20161028
8898,148.31498,9.10298,45.41967,800,1637411920246,9.83546,1,10.5073,12.89966,63.85847,51.9329,6.98929,8.94767,7.65047,220322,1024,0.89902,24.90947,42.76333,0.0,8.4644,8.66706,2.3678,20151012
10240,130.26651,9.54875,41.90659,1366,3751415287315,11.06756,1,10.46796,13.35239,40.34908,42.98819,9.95577,8.14238,10.97251,31800,600,1.33504,48.19239,58.78836,1.0,11.69524,11.58945,6.29985,20141115
4085,117.22186,9.28643,43.30592,1280,3055769407901,10.76284,2,10.34038,10.1409,33.36829,50.83889,10.22365,8.11669,12.3226,65225,768,0.98874,54.71083,42.32403,1.0,11.59389,11.97038,4.35704,20211128
6384,132.44424,10.332,44.98292,800,7020969709328,13.55879,3,8.92627,13.13364,46.61942,70.6216,9.28044,9.01478,9.45349,141327,2,2.90577,44.87592,43.43868,0.0,8.73089,10.56375,3.82766,20150807
4261,187.63053,9.8153,54.43622,800,4044938583972,13.67974,1,10.42768,12.5649,64.48768,48.73447,13.33497,6.52406,10.90705,95513,1,1.7102,51.32958,35.48279,1.0,12.54463,10.43974,5.40468,20220806
10788,117.40494,9.73161,66.20003,1366,4985693808705,10.16041,4,9.3413,12.65795,42.69664,54.52299,10.9851,8.17966,12.62,125545,800,1.61039,44.27511,50.91496,1.0,9.75919,11.71555,1.69995,20200208
273,163.22655,11.23709,49.14467,1366,3720930726586,10.88264,2,10.77575,11.28305,36.35296,36.91807,12.61957,8.65524,7.27074,125555,2,7.09528,31.38059,58.26031,1.0,8.05534,6.11906,3.36676,20190321
10363,234.52701,11.19372,68.8182,1280,930676039953,11.25065,6,10.84833,12.85842,38.93906,63.0961,11.31121,7.42748,7.39349,193946,1,6.88825,42.76989,58.58122,1.0,7.9506,6.46714,3.12622,20190514
111,58.14999,8.62986,39.17926,1,4114831831378,11.47391,1,9.82963,11.69539,36.15857,62.65444,12.06083,8.4217,11.36584,31219,600,0.51514,59.86468,43.97513,1.0,10.75171,10.84269,4.02733,20180621
2415,231.34662,10.54161,57.18774,1024,4053291626400,12.54948,2,9.26065,11.45784,41.7323,69.68294,10.7493,7.49623,9.36702,222902,800,3.62465,24.76885,56.91973,1.0,10.53427,9.30409,6.6527,20221218
5823,80.61772,8.9409,50.8468,1024,6561687261138,11.96536,1,10.87537,12.7083,63.73518,45.84793,9.28579,9.58095,9.11265,44053,768,0.69704,52.84924,43.67659,0.0,9.24925,10.19687,7.00345,20160405
1938,152.06531,10.47271,43.58023,1366,5285398151960,11.05132,2,8.83131,11.00996,64.65845,54.73583,8.18177,8.26412,8.5166,72417,768,3.36142,55.47477,50.90807,0.0,8.03428,8.53912,2.63457,20181002
5843,116.01336,10.25021,35.25147,1024,8282994082718,11.69447,2,10.21194,11.67363,37.6162,31.15011,11.73203,7.90052,11.36725,35752,1080,2.67155,54.23365,64.38354,1.0,12.37702,11.28685,1.02826,20201214
562,191.73751,10.66375,56.26376,1280,7055150566862,11.88526,5,8.69894,10.75348,49.37218,58.97266,10.77684,7.32747,12.9626,200429,600,4.06524,31.43754,40.02365,1.0,10.42914,12.01319,1.2365,20190428
9380,212.55772,8.65118,42.19963,1024,3401166432587,9.10697,2,8.91912,11.9635,32.12173,46.6638,9.26707,9.02894,11.81706,153806,800,0.53729,49.01003,64.47927,1.0,11.21514,12.05347,1.83429,20150725
3096,219.25524,10.1731,46.47542,1,5535408457965,11.99507,1,10.65986,10.04032,45.44135,42.00795,11.82975,7.87759,12.15046,105637,1024,2.49697,50.4298,50.92652,1.0,10.93373,11.25226,6.43462,20190105
6364,115.09307,10.48211,62.73996,800,9109537852463,12.74913,2,11.20096,11.79074,43.64503,34.38279,12.03848,8.75256,9.32155,54653,800,3.36465,33.8927,46.67825,1.0,11.97507,9.95398,7.04675,20180105
9418,203.74326,8.88188,66.87765,1366,8173223844453,11.23809,2,11.02984,12.40908,27.5441,52.25597,7.34608,10.01913,9.70645,52347,600,0.66785,48.68982,56.99354,0.0,8.81653,11.19997,3.0405,20190417
986,135.52463,9.86505,53.65634,1024,6055958175427,10.4404,2,9.52269,12.38528,44.38931,55.91974,10.39611,8.80642,8.44155,91438,1024,1.75441,47.04918,39.63353,1.0,7.07508,7.74531,6.6156,20140826
1161,129.20858,10.51726,59.48424,1366,4948171590288,8.78333,1,10.47608,12.47221,54.57316,29.209,8.61811,7.2705,7.27196,13149,1024,3.46326,56.50581,56.94428,0.0,7.66006,6.41898,6.36035,20140531
1013,185.39434,10.55302,48.12139,800,4750251614988,11.40867,1,10.02492,11.95897,54.7369,48.7373,12.82095,7.95366,11.89135,90538,768,3.56897,32.18377,34.51256,1.0,10.62606,10.81802,2.65355,20170603
3488,190.10776,9.69327,64.97014,1,1729136903014,11.34473,1,9.37554,10.76109,42.10126,46.83151,9.52657,8.02175,9.39051,203251,800,1.53334,42.58436,36.48402,0.0,7.9764,8.73975,2.07394,20140918
5950,121.42898,11.22431,59.70706,800,5637377789242,11.38382,4,8.53309,10.60321,46.85268,39.63261,12.23262,9.03628,8.61037,221154,1024,7.01368,40.89489,44.89775,1.0,9.69688,8.11291,1.25715,20181206
9825,95.47298,9.48614,36.71523,1280,3248962973681,10.73668,1,9.42985,11.94338,54.96603,53.96693,10.53573,8.98345,8.60417,155316,600,1.2028,28.02049,52.23801,1.0,7.23057,7.96441,2.23402,20221022
9749,108.09975,10.84705,49.5328,1920,1051720752549,11.93767,1,10.79469,11.45664,48.29531,50.81525,10.76119,7.86273,11.25345,114827,600,4.91254,55.98609,32.06771,1.0,11.8215,11.3532,1.81317,20210619
5881,101.87366,10.17162,48.42804,1366,5380489276260,10.5069,6,8.88051,11.01741,54.7094,39.1157,11.82794,6.86581,8.21587,171435,1,2.45958,31.51204,36.83498,1.0,9.60886,6.74996,2.30503,20170418
9168,170.23858,10.62541,51.29765,1280,8876063149169,13.38457,1,9.31253,10.26641,40.26682,38.11921,9.66771,6.86959,9.65128,55438,1080,3.91688,28.37426,55.59974,1.0,8.45992,8.98723,3.05272,20220128
7639,107.34434,10.24604,42.90976,1280,1394565409545,10.73912,1,10.05025,12.28854,43.81004,40.09215,11.43011,7.76933,11.75432,154654,768,2.67296,52.12848,48.14104,1.0,11.90701,11.38423,2.91219,20150101
9663,61.72387,9.93393,48.17746,1920,2004721202048,10.19697,5,8.703,12.44415,43.65304,40.38572,10.22687,9.65752,10.10006,202908,1024,1.93335,29.71089,43.52394,1.0,11.00406,10.81565,4.84815,20150921
10318,153.63228,10.25161,57.57258,1920,9335453431660,9.92849,2,8.43479,10.8229,28.62779,49.90143,8.15587,8.08737,8.06822,214128,768,2.67376,33.62712,51.5123,0.0,8.03725,7.75601,5.81835,20201023
10729,227.04397,10.06668,38.21633,800,4201729633319,14.08777,1,9.79014,12.45839,66.55115,44.44897,11.64447,7.18736,10.38246,113502,1024,2.15195,28.79916,62.48082,1.0,10.89179,10.42947,2.99372,20151220
1065,218.5424,9.34086,30.85387,800,502504776646,13.82647,3,10.41556,12.20631,43.73455,58.79078,12.4259,6.33255,11.24584,12642,800,1.00648,49.22894,56.02254,1.0,12.31976,10.86277,3.9212,20200924
8387,119.24473,9.82332,43.08658,1024,7337068435080,11.77565,5,9.26659,12.726,42.68642,69.54734,10.79516,7.41276,7.99093,114358,1024,1.77259,49.36205,62.86357,1.0,7.98119,7.27854,2.26062,20210924
8538,142.37953,8.37114,39.0479,1366,5036984962213,12.43774,4,10.2418,11.99809,51.56351,55.56352,10.48931,6.40479,12.40669,123833,600,0.40819,48.75357,38.55617,1.0,11.60529,11.94961,5.64523,20200316
3054,91.76215,10.94889,29.58706,1920,5226168223142,10.60474,1,10.04751,12.64477,35.30271,57.16395,9.67374,7.10863,7.69034,155734,768,5.37778,29.23455,48.28649,0.0,7.71413,6.86466,6.06725,20141031
1820,111.37354,10.57513,36.54672,1366,7894686743169,11.36798,2,10.44577,13.50397,62.97824,37.26015,12.29589,8.82562,7.08956,173634,768,3.65974,35.84258,52.54469,1.0,8.88097,6.93527,1.1806,20200701
7274,133.3613,10.65494,36.74922,800,1933034564011,5.48782,2,9.8535,12.21144,45.60329,42.45749,7.46117,7.95239,11.21735,190640,1024,4.01151,35.16084,38.36162,0.0,13.15693,11.39007,5.96029,20141102
10852,211.47507,8.85502,41.9691,1024,9430956035718,12.33895,2,9.44881,11.68969,46.96031,65.29963,9.86191,8.97874,9.32114,70331,1080,0.6341,25.04984,32.48679,1.0,9.21888,9.81147,3.93068,20170531
10572,113.10987,9.69297,37.79674,1366,3346295966285,11.53273,2,10.63909,11.43195,40.74229,61.37713,11.87867,7.40249,8.36483,134344,600,1.49954,46.00458,31.10888,1.0,9.01694,7.25705,2.41598,20201118
604,239.62336,9.53434,34.68697,1366,5237222696765,10.11927,2,9.12061,10.75848,55.29261,28.73057,10.84575,9.68333,11.57208,213457,1,1.25343,43.48329,38.2472,1.0,9.97133,11.24513,6.48723,20191125
3355,126.97442,9.09881,63.27722,1920,6549793499300,13.40758,1,10.23782,11.05096,51.95784,46.84118,10.60509,7.1338,8.6804,153347,1080,0.79869,37.06548,57.70207,0.0,7.96873,7.93261,1.76589,20200816
4080,150.4725,10.78656,31.9763,800,4000681582266,10.74521,2,9.8524,12.25783,67.14787,68.64471,11.80109,6.60812,12.62112,194404,1024,4.54666,34.44206,47.36567,1.0,13.49816,11.98357,6.96847,20190622
2332,176.3397,9.88529,48.43347,2,9337178705477,10.76919,2,8.40539,11.73319,59.76074,49.84976,9.89987,8.8345,11.17772,164807,800,1.83254,33.69072,49.29146,1.0,10.62297,11.39291,4.94642,20150110
9166,170.23858,10.62541,51.29765,1280,8876063149169,13.38457,1,9.31253,10.26641,40.26682,38.11921,9.66771,6.86959,9.65128,55438,1080,3.91688,28.37426,55.59974,1.0,8.45992,8.98723,3.05272,20181130
9524,242.91894,10.48055,62.74523,1366,9300774445887,13.80094,1,10.42811,10.36703,37.4827,58.99391,10.03886,8.14996,9.31221,62229,768,3.3356,60.79382,52.05001,0.0,8.44217,9.26274,4.03638,20140517
1301,118.17995,9.91687,39.13583,1024,4008168594702,13.07466,3,10.17027,10.85094,33.69509,61.21752,10.28782,7.66462,9.15521,44312,768,1.95902,55.31308,62.68876,1.0,9.29507,8.99019,3.63865,20221210
10304,156.17531,11.0525,34.42743,1366,6049392868540,10.85724,5,10.48582,9.94646,58.35948,69.56656,10.85553,7.83809,12.30164,210538,1,5.88408,57.68363,51.18458,1.0,12.50767,11.88643,1.55994,20180821
4114,173.68622,9.58114,43.31547,1280,3999918941772,12.2799,6,9.51642,11.64447,57.39936,59.00809,12.24644,8.20082,11.16009,164442,600,1.42001,26.32913,49.80293,1.0,11.05899,10.79583,4.45854,20141217
10921,149.27731,9.41281,53.28858,1280,622912566773,10.65597,1,9.12369,11.72887,56.26702,50.11444,9.96926,8.86001,10.68146,151328,1080,1.11382,34.43577,36.92722,1.0,11.70158,11.25902,1.10111,20190723
4375,192.86128,9.53115,51.3167,1280,4734336046970,11.08903,1,9.367,11.49638,43.18618,45.34918,12.34051,7.89967,7.363,131648,2,1.26308,49.35997,56.62019,1.0,8.17324,6.08296,0.91214,20190519
7529,231.59158,10.40566,52.27177,1366,2819549050746,7.78624,1,9.6831,12.94831,61.29023,37.70519,8.13753,9.38515,8.87467,171343,1,3.05038,52.51156,55.62785,0.0,11.98353,10.12333,4.87068,20220515
1296,135.60831,11.25693,45.15352,1280,1418455109350,9.2352,1,9.00054,11.00988,44.77749,35.43248,7.62338,8.30202,10.55635,94639,1024,7.34842,52.98441,61.19484,0.0,10.70717,10.89551,3.08118,20221210
10224,133.65398,9.86027,40.61611,800,6504144050142,11.32749,2,8.50504,13.02072,57.62948,51.15765,11.98125,9.31891,7.86373,185046,1080,1.78311,55.1113,35.90736,1.0,7.79839,7.50055,6.63315,20201221
2908,122.42816,10.68746,33.0798,1024,4611614832589,10.68704,5,8.54379,10.65863,63.53771,48.24469,10.71719,6.19275,8.12086,91641,768,4.16152,47.41273,25.92741,0.0,7.19783,5.96742,2.90176,20160418
2726,111.25075,9.39261,50.94036,1024,1620803864037,10.51312,2,9.5789,12.00332,31.93814,50.6988,12.99458,8.77432,6.65483,191649,600,1.05528,29.53124,29.372,1.0,7.24562,5.28768,1.63514,20171114
